  0.0000000e+000  2.7717897e+000
  5.0050050e-003 -1.5530418e-001
  1.0010010e-002  4.3949854e-001
  1.5015015e-002 -1.9518024e+000
  2.0020020e-002 -5.2599859e-001
  2.5025025e-002 -1.8633697e+000
  3.0030030e-002 -7.7922462e-002
  3.5035035e-002 -1.2811089e+000
  4.0040040e-002 -6.3259179e-001
  4.5045045e-002 -8.5731978e-001
  5.0050050e-002 -1.0474829e-001
  5.5055055e-002  1.0022974e+000
  6.0060060e-002  1.6104352e+000
  6.5065065e-002  4.9410501e-001
  7.0070070e-002 -4.9072450e-001
  7.5075075e-002  2.5437933e-001
  8.0080080e-002 -6.9142881e-001
  8.5085085e-002 -8.5830477e-001
  9.0090090e-002 -1.3174793e+000
  9.5095095e-002 -1.8110357e+000
  1.0010010e-001  3.4807072e-002
  1.0510511e-001  7.7725392e-001
  1.1011011e-001  3.1625705e-001
  1.1511512e-001  1.0699094e-001
  1.2012012e-001  1.4016190e-001
  1.2512513e-001 -4.3332148e-001
  1.3013013e-001  2.0162092e+000
  1.3513514e-001 -8.4839922e-002
  1.4014014e-001 -1.2742552e+000
  1.4514515e-001 -1.5766616e-001
  1.5015015e-001 -4.1942373e-001
  1.5515516e-001  3.3660357e-002
  1.6016016e-001 -2.3001049e-001
  1.6516517e-001 -6.7912193e-001
  1.7017017e-001 -1.5675866e+000
  1.7517518e-001 -2.7434506e-001
  1.8018018e-001 -1.3677528e+000
  1.8518519e-001  8.9408947e-002
  1.9019019e-001  1.0979046e+000
  1.9519520e-001  2.5647972e+000
  2.0020020e-001  7.1996823e-001
  2.0520521e-001  6.1573029e-001
  2.1021021e-001  1.2627953e+000
  2.1521522e-001  6.4399899e-001
  2.2022022e-001  1.5153080e+000
  2.2522523e-001  3.9172549e-002
  2.3023023e-001  3.6096366e-001
  2.3523524e-001 -4.2239171e-001
  2.4024024e-001 -5.1902723e-001
  2.4524525e-001 -3.4992460e-001
  2.5025025e-001  1.0626499e+000
  2.5525526e-001  3.2479608e-001
  2.6026026e-001 -1.5734268e+000
  2.6526527e-001  2.0926281e+000
  2.7027027e-001  9.2434537e-001
  2.7527528e-001 -1.2694941e+000
  2.8028028e-001 -9.4828672e-002
  2.8528529e-001  4.9297359e-001
  2.9029029e-001 -4.7532425e-001
  2.9529530e-001  1.8894012e-001
  3.0030030e-001  6.3906967e-001
  3.0530531e-001  1.3387667e+000
  3.1031031e-001 -1.0945122e+000
  3.1531532e-001 -7.1525481e-001
  3.2032032e-001 -3.2305171e-001
  3.2532533e-001  4.9611195e-001
  3.3033033e-001  1.6751695e+000
  3.3533534e-001  2.2716084e+000
  3.4034034e-001  1.0816761e+000
  3.4534535e-001  1.1573249e+000
  3.5035035e-001  2.0754197e-001
  3.5535536e-001  2.5549687e-001
  3.6036036e-001 -4.3977114e-001
  3.6536537e-001  8.5861439e-001
  3.7037037e-001  1.6079442e+000
  3.7537538e-001  1.6713266e+000
  3.8038038e-001  1.0218427e-001
  3.8538539e-001  6.0251260e-001
  3.9039039e-001  1.0211184e+000
  3.9539540e-001 -1.5315321e-001
  4.0040040e-001  6.3003203e-001
  4.0540541e-001  7.6071661e-001
  4.1041041e-001  9.3169455e-001
  4.1541542e-001 -2.0055516e-001
  4.2042042e-001  1.7662238e+000
  4.2542543e-001  1.4003478e+000
  4.3043043e-001 -1.9475034e+000
  4.3543544e-001 -6.5688350e-001
  4.4044044e-001  1.1473085e-001
  4.4544545e-001 -1.5667823e+000
  4.5045045e-001  2.0181109e+000
  4.5545546e-001  6.8879261e-001
  4.6046046e-001  1.1068802e+000
  4.6546547e-001 -6.6394651e-001
  4.7047047e-001  6.6750879e-001
  4.7547548e-001  2.1723451e+000
  4.8048048e-001  1.2065141e+000
  4.8548549e-001  1.2780113e+000
  4.9049049e-001  1.0938470e+000
  4.9549550e-001  4.3709009e-001
  5.0050050e-001 -6.0816568e-001
  5.0550551e-001  2.6497349e+000
  5.1051051e-001 -8.4231094e-001
  5.1551552e-001  9.7253686e-001
  5.2052052e-001  9.1169535e-001
  5.2552553e-001  2.5985389e+000
  5.3053053e-001  2.0721216e-001
  5.3553554e-001  2.0036679e+000
  5.4054054e-001  3.8141828e-002
  5.4554555e-001  7.5513888e-001
  5.5055055e-001  1.3053506e+000
  5.5555556e-001 -3.9263351e-001
  5.6056056e-001  1.1737173e+000
  5.6556557e-001  2.3260684e+000
  5.7057057e-001  6.5933286e-001
  5.7557558e-001  3.1711451e+000
  5.8058058e-001 -9.4889214e-002
  5.8558559e-001  3.3723898e+000
  5.9059059e-001  5.7376376e-001
  5.9559560e-001  8.6724649e-001
  6.0060060e-001 -3.1350170e-001
  6.0560561e-001 -1.3457653e+000
  6.1061061e-001  2.9319246e-001
  6.1561562e-001  1.2039490e+000
  6.2062062e-001  1.4496170e+000
  6.2562563e-001 -1.0492249e+000
  6.3063063e-001 -1.2916628e+000
  6.3563564e-001  1.9897350e-001
  6.4064064e-001  6.8561478e-001
  6.4564565e-001  3.0622548e+000
  6.5065065e-001  3.4075888e-001
  6.5565566e-001  8.4323869e-001
  6.6066066e-001  1.6083596e+000
  6.6566567e-001  1.3996290e-001
  6.7067067e-001 -4.4493464e-001
  6.7567568e-001 -9.1664417e-001
  6.8068068e-001  1.8555248e+000
  6.8568569e-001  1.1708296e+000
  6.9069069e-001  2.3361711e+000
  6.9569570e-001  2.4146249e-001
  7.0070070e-001  1.7094689e+000
  7.0570571e-001  2.7551091e+000
  7.1071071e-001  1.3127308e+000
  7.1571572e-001  7.3357531e-001
  7.2072072e-001 -8.8970505e-001
  7.2572573e-001  1.9644777e+000
  7.3073073e-001  1.4143176e+000
  7.3573574e-001 -4.4980106e-002
  7.4074074e-001  1.2717199e+000
  7.4574575e-001  2.8802435e+000
  7.5075075e-001  1.1051114e+000
  7.5575576e-001  9.8745553e-001
  7.6076076e-001  2.0487412e+000
  7.6576577e-001  7.5227742e-001
  7.7077077e-001 -5.6257413e-001
  7.7577578e-001  2.1943284e-001
  7.8078078e-001  1.5363774e+000
  7.8578579e-001 -1.2606806e-001
  7.9079079e-001  2.1624744e+000
  7.9579580e-001  1.0413759e+000
  8.0080080e-001  9.1964534e-001
  8.0580581e-001  1.1904958e+000
  8.1081081e-001  7.4065843e-001
  8.1581582e-001  2.3750632e-001
  8.2082082e-001  1.2901287e+000
  8.2582583e-001  2.1255133e+000
  8.3083083e-001  2.4656289e+000
  8.3583584e-001  1.3302722e-001
  8.4084084e-001  1.6480938e+000
  8.4584585e-001 -1.8160534e-001
  8.5085085e-001  2.1453469e+000
  8.5585586e-001  8.7078621e-001
  8.6086086e-001  1.0795659e+000
  8.6586587e-001  2.5790543e+000
  8.7087087e-001 -1.2079341e+000
  8.7587588e-001  9.8879272e-001
  8.8088088e-001 -2.0561052e-001
  8.8588589e-001 -6.7242470e-001
  8.9089089e-001  1.5282965e+000
  8.9589590e-001  4.9131971e-001
  9.0090090e-001  4.9757559e-001
  9.0590591e-001  9.8998233e-001
  9.1091091e-001  4.7556182e-001
  9.1591592e-001  3.5329333e-001
  9.2092092e-001  1.7989832e+000
  9.2592593e-001  1.1127604e-001
  9.3093093e-001  6.7256804e-001
  9.3593594e-001  1.4292352e+000
  9.4094094e-001  1.3824714e-001
  9.4594595e-001  9.3761730e-001
  9.5095095e-001  1.5785219e+000
  9.5595596e-001  1.1103376e+000
  9.6096096e-001  3.5416956e+000
  9.6596597e-001 -3.4028030e-001
  9.7097097e-001  1.9944971e+000
  9.7597598e-001  1.7537715e+000
  9.8098098e-001  1.4709657e-001
  9.8598599e-001  3.9932267e-001
  9.9099099e-001  1.0566548e+000
  9.9599600e-001  9.8365431e-001
  1.0010010e+000  9.2401446e-001
  1.0060060e+000 -5.5258114e-001
  1.0110110e+000  2.7136176e+000
  1.0160160e+000  5.4703154e-001
  1.0210210e+000  1.1156399e+000
  1.0260260e+000  1.3130974e+000
  1.0310310e+000  1.9503846e+000
  1.0360360e+000  1.5461721e+000
  1.0410410e+000  1.2864807e+000
  1.0460460e+000 -3.5447287e-001
  1.0510511e+000  2.0206216e+000
  1.0560561e+000  2.6497538e+000
  1.0610611e+000 -3.7685616e-001
  1.0660661e+000 -4.6816429e-001
  1.0710711e+000  9.9636153e-001
  1.0760761e+000  1.1575355e+000
  1.0810811e+000  2.3784119e-001
  1.0860861e+000  5.2144592e-001
  1.0910911e+000  1.0628846e+000
  1.0960961e+000 -1.4760596e-001
  1.1011011e+000  1.8341405e+000
  1.1061061e+000  1.1656860e+000
  1.1111111e+000  1.2602550e+000
  1.1161161e+000  2.7119732e+000
  1.1211211e+000  3.4387080e-001
  1.1261261e+000  2.6764035e+000
  1.1311311e+000  2.1861327e+000
  1.1361361e+000  9.6948196e-001
  1.1411411e+000  1.4556249e+000
  1.1461461e+000  2.5657170e+000
  1.1511512e+000  1.4784990e+000
  1.1561562e+000  1.6318092e+000
  1.1611612e+000  1.5599150e+000
  1.1661662e+000  1.0933961e+000
  1.1711712e+000  2.4859549e+000
  1.1761762e+000  2.1544556e+000
  1.1811812e+000  2.9032953e+000
  1.1861862e+000  7.7388439e-001
  1.1911912e+000  1.7563242e+000
  1.1961962e+000  1.9360471e+000
  1.2012012e+000  1.4213395e+000
  1.2062062e+000  2.5190132e+000
  1.2112112e+000  1.8403628e+000
  1.2162162e+000  1.0822892e-001
  1.2212212e+000  7.7421985e-001
  1.2262262e+000  5.0023350e-001
  1.2312312e+000  1.5852767e+000
  1.2362362e+000  7.2946426e-001
  1.2412412e+000 -8.6250584e-001
  1.2462462e+000  5.8156186e-001
  1.2512513e+000  2.7013610e+000
  1.2562563e+000  9.2645076e-001
  1.2612613e+000  3.9631337e+000
  1.2662663e+000 -3.6867262e-001
  1.2712713e+000  7.3494612e-001
  1.2762763e+000  1.8234989e+000
  1.2812813e+000  2.7738844e+000
  1.2862863e+000  8.3104303e-001
  1.2912913e+000  7.9487563e-001
  1.2962963e+000  2.5315566e+000
  1.3013013e+000  1.3422276e+000
  1.3063063e+000  2.0547736e+000
  1.3113113e+000  2.5420749e+000
  1.3163163e+000  1.6212191e+000
  1.3213213e+000  2.3990924e+000
  1.3263263e+000  2.0914773e+000
  1.3313313e+000  1.1751202e-002
  1.3363363e+000  8.2714496e-001
  1.3413413e+000  1.8964572e+000
  1.3463463e+000 -6.1127902e-001
  1.3513514e+000  5.9089815e-001
  1.3563564e+000 -1.0875300e+000
  1.3613614e+000  7.0199568e-001
  1.3663664e+000  1.2515871e+000
  1.3713714e+000  1.6714508e+000
  1.3763764e+000  7.9238080e-001
  1.3813814e+000 -1.6923632e+000
  1.3863864e+000  2.9374280e+000
  1.3913914e+000  9.8402264e-001
  1.3963964e+000  2.8244917e+000
  1.4014014e+000  4.8159196e-002
  1.4064064e+000  2.3103764e+000
  1.4114114e+000  1.9530822e+000
  1.4164164e+000  9.5139619e-001
  1.4214214e+000  3.8518369e+000
  1.4264264e+000  3.4469057e+000
  1.4314314e+000  2.2287186e+000
  1.4364364e+000  1.4674328e+000
  1.4414414e+000  1.9821798e+000
  1.4464464e+000  2.1303679e+000
  1.4514515e+000  8.6139975e-001
  1.4564565e+000  1.1953722e+000
  1.4614615e+000  2.9785299e+000
  1.4664665e+000  2.4737251e+000
  1.4714715e+000  1.7748925e+000
  1.4764765e+000  6.5939596e-001
  1.4814815e+000  9.9028939e-001
  1.4864865e+000  2.3539531e+000
  1.4914915e+000  1.8522812e+000
  1.4964965e+000  1.4161257e+000
  1.5015015e+000  2.2508024e+000
  1.5065065e+000 -2.8546168e-001
  1.5115115e+000  2.7247370e+000
  1.5165165e+000  1.4559925e+000
  1.5215215e+000  1.1290012e+000
  1.5265265e+000  2.1360735e+000
  1.5315315e+000  2.1751112e+000
  1.5365365e+000  2.5560577e+000
  1.5415415e+000  2.4759782e+000
  1.5465465e+000  2.7751289e+000
  1.5515516e+000  1.3020652e+000
  1.5565566e+000  8.4897396e-001
  1.5615616e+000  9.6773711e-001
  1.5665666e+000  1.3042561e+000
  1.5715716e+000  2.8144189e+000
  1.5765766e+000  2.7674392e-002
  1.5815816e+000  1.1948213e+000
  1.5865866e+000  1.8616848e+000
  1.5915916e+000  2.4177458e+000
  1.5965966e+000  6.1731792e-001
  1.6016016e+000  1.4973048e+000
  1.6066066e+000  1.7344556e+000
  1.6116116e+000  1.6741553e+000
  1.6166166e+000  1.9882407e+000
  1.6216216e+000  1.5176591e+000
  1.6266266e+000  9.2985127e-001
  1.6316316e+000  1.2448089e+000
  1.6366366e+000  1.6527704e+000
  1.6416416e+000  3.0108534e+000
  1.6466466e+000  2.0635240e+000
  1.6516517e+000  1.7203925e+000
  1.6566567e+000  1.9508440e+000
  1.6616617e+000  2.1342944e+000
  1.6666667e+000  3.4494013e+000
  1.6716717e+000  1.9322487e+000
  1.6766767e+000  3.1874044e+000
  1.6816817e+000  1.9986501e+000
  1.6866867e+000  2.4901594e+000
  1.6916917e+000  2.2725653e+000
  1.6966967e+000  3.4752812e+000
  1.7017017e+000  7.6362681e-001
  1.7067067e+000  7.9003432e-001
  1.7117117e+000  2.0877176e+000
  1.7167167e+000  2.6264965e+000
  1.7217217e+000  1.8759716e+000
  1.7267267e+000  1.5244627e+000
  1.7317317e+000  3.2204393e+000
  1.7367367e+000  1.1150980e+000
  1.7417417e+000  2.5512788e+000
  1.7467467e+000  3.6755400e+000
  1.7517518e+000  2.1478088e+000
  1.7567568e+000  8.9535764e-001
  1.7617618e+000  4.1936975e+000
  1.7667668e+000  9.2624913e-001
  1.7717718e+000  2.0522226e+000
  1.7767768e+000  2.5971928e+000
  1.7817818e+000  3.0096097e+000
  1.7867868e+000  1.7232218e+000
  1.7917918e+000  2.4370566e+000
  1.7967968e+000  2.5479297e-002
  1.8018018e+000  1.8614134e+000
  1.8068068e+000  1.0466295e+000
  1.8118118e+000  1.2091039e-001
  1.8168168e+000  2.9204889e+000
  1.8218218e+000  3.2843216e+000
  1.8268268e+000  2.0630398e+000
  1.8318318e+000  7.3414129e-001
  1.8368368e+000  4.2520693e+000
  1.8418418e+000  1.4397295e+000
  1.8468468e+000  2.7609778e+000
  1.8518519e+000  1.7158927e+000
  1.8568569e+000  3.1710498e+000
  1.8618619e+000  2.1842230e+000
  1.8668669e+000  1.3903708e+000
  1.8718719e+000  1.9480334e+000
  1.8768769e+000  1.7717300e+000
  1.8818819e+000  3.2988953e+000
  1.8868869e+000  2.5947974e+000
  1.8918919e+000  2.2598096e+000
  1.8968969e+000  1.2940524e+000
  1.9019019e+000  1.0497921e+000
  1.9069069e+000  2.5620292e+000
  1.9119119e+000  3.3820959e+000
  1.9169169e+000  1.1065134e+000
  1.9219219e+000  6.4576461e-001
  1.9269269e+000  3.6491950e+000
  1.9319319e+000  2.0338095e+000
  1.9369369e+000  1.1349398e+000
  1.9419419e+000  6.9110445e-001
  1.9469469e+000  3.1846642e+000
  1.9519520e+000  3.4801166e+000
  1.9569570e+000  3.7338797e+000
  1.9619620e+000  2.5931295e+000
  1.9669670e+000  2.0502255e+000
  1.9719720e+000  4.1120154e+000
  1.9769770e+000  3.2404463e+000
  1.9819820e+000  2.3133683e-001
  1.9869870e+000  1.9725546e+000
  1.9919920e+000  4.4600939e+000
  1.9969970e+000  1.3278386e+000
  2.0020020e+000  2.2619286e+000
  2.0070070e+000  1.6346792e+000
  2.0120120e+000  3.3305655e+000
  2.0170170e+000  1.3639359e+000
  2.0220220e+000  2.0842015e+000
  2.0270270e+000  1.2911536e+000
  2.0320320e+000  1.8527081e+000
  2.0370370e+000  3.1217119e+000
  2.0420420e+000  2.1789566e+000
  2.0470470e+000  2.0314388e+000
  2.0520521e+000  1.1135610e+000
  2.0570571e+000  5.7897169e-001
  2.0620621e+000  2.4239930e+000
  2.0670671e+000  2.5448585e+000
  2.0720721e+000  2.3938136e+000
  2.0770771e+000  1.9950258e-001
  2.0820821e+000  2.7626079e+000
  2.0870871e+000  2.3204851e+000
  2.0920921e+000  3.3315837e+000
  2.0970971e+000  2.2227581e+000
  2.1021021e+000  2.2818227e+000
  2.1071071e+000  1.5020462e+000
  2.1121121e+000  1.0752616e+000
  2.1171171e+000  1.8218389e+000
  2.1221221e+000  3.5782366e+000
  2.1271271e+000  3.9296522e+000
  2.1321321e+000  7.9851855e-001
  2.1371371e+000  2.5243943e+000
  2.1421421e+000  2.1193336e+000
  2.1471471e+000  2.2577433e+000
  2.1521522e+000  2.9649628e+000
  2.1571572e+000  1.1480585e+000
  2.1621622e+000  1.1575901e+000
  2.1671672e+000  2.4501254e+000
  2.1721722e+000  2.4619224e+000
  2.1771772e+000  1.9298806e+000
  2.1821822e+000  1.9633179e+000
  2.1871872e+000  3.0858743e+000
  2.1921922e+000  1.5499789e+000
  2.1971972e+000  2.0167524e+000
  2.2022022e+000  2.9201151e+000
  2.2072072e+000  2.5085934e+000
  2.2122122e+000  3.7611072e+000
  2.2172172e+000  2.1729748e+000
  2.2222222e+000  2.1925715e+000
  2.2272272e+000  1.8451175e+000
  2.2322322e+000  1.6783030e+000
  2.2372372e+000  3.1695955e+000
  2.2422422e+000  9.2640239e-001
  2.2472472e+000  1.9457278e+000
  2.2522523e+000 -3.4733618e-001
  2.2572573e+000  3.0373350e+000
  2.2622623e+000  2.8652032e+000
  2.2672673e+000  3.2100662e+000
  2.2722723e+000  1.2483591e+000
  2.2772773e+000  2.2094475e+000
  2.2822823e+000  2.3640426e+000
  2.2872873e+000  5.2026047e-001
  2.2922923e+000  5.1102831e-001
  2.2972973e+000  1.6369435e+000
  2.3023023e+000  3.6537190e+000
  2.3073073e+000  4.4436769e+000
  2.3123123e+000  2.4790957e+000
  2.3173173e+000  6.1208987e-001
  2.3223223e+000  2.5988505e+000
  2.3273273e+000  2.7218396e+000
  2.3323323e+000  2.2337773e+000
  2.3373373e+000  2.5137872e+000
  2.3423423e+000  5.0448792e-001
  2.3473473e+000  8.4505622e-001
  2.3523524e+000  3.1715495e+000
  2.3573574e+000  2.1227896e+000
  2.3623624e+000  7.3076447e-001
  2.3673674e+000  2.0494286e+000
  2.3723724e+000  1.5760837e+000
  2.3773774e+000  3.0681776e+000
  2.3823824e+000  2.3403723e+000
  2.3873874e+000  2.7114286e+000
  2.3923924e+000  2.8988488e+000
  2.3973974e+000  1.3688078e+000
  2.4024024e+000  2.5018288e+000
  2.4074074e+000  2.2910568e+000
  2.4124124e+000  3.1016513e+000
